disasterNumber,declarationDate,incidentType,declarationType,state,fyDeclared,incidentBeginDate,designatedArea_count,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incident_duration_days,is_ongoing,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,totalObligatedAmountHmgp,total_disaster_cost,total_obligated,federal_obligated,avg_project_cost,applicant_count,project_count,large_project_count,small_project_count,has_debris,has_emergency,has_roads,has_water,has_buildings,has_utilities,has_parks
5012,2012-09-09T00:00:00.000Z,Fire,FM,WA,2012,2012-09-09T00:00:00.000Z,1,0,0,1,0,9.0,0,0.0,0.0,0.0,528668.37,70321.42,0.0,0.0,528668.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5013,2012-09-09T00:00:00.000Z,Fire,FM,WA,2012,2012-09-09T00:00:00.000Z,2,0,0,1,0,6.0,0,0.0,0.0,0.0,775643.48,12392.55,0.0,0.0,775643.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5014,2012-09-09T00:00:00.000Z,Fire,FM,WY,2012,2012-09-09T00:00:00.000Z,1,0,0,1,0,7.0,0,0.0,0.0,0.0,1820322.36,0.0,0.0,0.0,1820322.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5015,2012-09-10T00:00:00.000Z,Fire,FM,WA,2012,2012-09-10T00:00:00.000Z,1,0,0,1,0,8.0,0,0.0,0.0,0.0,219570.61,31829.63,0.0,0.0,219570.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5016,2012-09-11T00:00:00.000Z,Fire,FM,MT,2012,2012-09-10T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,3135.26,3135.26,0.0,0.0,3135.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5017,2012-09-12T00:00:00.000Z,Fire,FM,WA,2012,2012-09-12T00:00:00.000Z,1,0,0,1,0,18.0,0,0.0,0.0,0.0,684418.07,13849.74,0.0,0.0,684418.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5018,2012-09-13T00:00:00.000Z,Fire,FM,WA,2012,2012-09-12T00:00:00.000Z,1,0,0,1,0,27.0,0,0.0,0.0,0.0,285252.85,35501.83,0.0,0.0,285252.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5019,2012-09-18T00:00:00.000Z,Fire,FM,ID,2012,2012-09-18T00:00:00.000Z,1,0,0,1,0,9.0,0,0.0,0.0,0.0,1158109.53,9390.03,0.0,0.0,1158109.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5020,2012-09-20T00:00:00.000Z,Fire,FM,WA,2012,2012-09-19T00:00:00.000Z,2,0,0,1,0,16.0,0,0.0,0.0,0.0,3030510.33,24222.71,0.0,0.0,3030510.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5021,2012-09-24T00:00:00.000Z,Fire,FM,CA,2012,2012-09-23T00:00:00.000Z,2,0,0,1,0,4.0,0,0.0,0.0,0.0,2950234.62,53248.22,0.0,0.0,2950234.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5022,2012-10-23T00:00:00.000Z,Fire,FM,CO,2013,2012-10-23T00:00:00.000Z,2,0,0,1,0,3.0,0,0.0,0.0,0.0,637374.01,0.0,0.0,0.0,637374.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5023,2013-05-01T00:00:00.000Z,Fire,FM,CA,2013,2013-05-01T00:00:00.000Z,1,0,0,1,0,4.0,0,0.0,0.0,0.0,2220729.36,9611.5,0.0,0.0,2220729.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5024,2013-05-02T00:00:00.000Z,Fire,FM,CA,2013,2013-05-02T00:00:00.000Z,1,0,0,1,0,9.0,0,0.0,0.0,0.0,8331302.41,271414.35,0.0,0.0,8331302.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5025,2013-06-02T00:00:00.000Z,Fire,FM,CA,2013,2013-05-31T00:00:00.000Z,1,0,0,1,0,8.0,0,0.0,0.0,0.0,2021869.93,639663.63,0.0,0.0,2021869.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5026,2013-06-05T00:00:00.000Z,Fire,FM,NM,2013,2013-05-30T00:00:00.000Z,1,0,0,1,0,62.0,0,0.0,0.0,0.0,2515374.98,14137.59,0.0,0.0,2515374.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5027,2013-06-11T00:00:00.000Z,Fire,FM,CO,2013,2013-06-11T00:00:00.000Z,1,0,0,1,0,10.0,0,0.0,0.0,0.0,6120974.5,6593.27,0.0,0.0,6120974.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5028,2013-06-11T00:00:00.000Z,Fire,FM,CO,2013,2013-06-11T00:00:00.000Z,1,0,0,1,0,4.0,0,0.0,0.0,0.0,1249472.02,0.0,0.0,0.0,1249472.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5029,2013-06-19T00:00:00.000Z,Fire,FM,AZ,2013,2013-06-18T00:00:00.000Z,1,0,0,1,0,12.0,0,0.0,0.0,0.0,1302251.57,71301.68,0.0,0.0,1302251.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5030,2013-06-21T00:00:00.000Z,Fire,FM,CO,2013,2013-06-19T00:00:00.000Z,1,0,0,1,0,11.0,0,0.0,0.0,0.0,3725524.98,0.0,0.0,0.0,3725524.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5031,2013-06-21T00:00:00.000Z,Fire,FM,CO,2013,2013-06-21T00:00:00.000Z,2,0,0,1,0,21.0,0,0.0,0.0,0.0,7881912.63,57390.73,0.0,0.0,7881912.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5032,2013-06-30T00:00:00.000Z,Fire,FM,AZ,2013,2013-06-30T00:00:00.000Z,1,0,0,1,0,7.0,0,0.0,0.0,0.0,5126349.47,340493.66,0.0,0.0,5126349.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5033,2013-07-02T00:00:00.000Z,Fire,FM,AZ,2013,2013-07-01T00:00:00.000Z,1,0,0,1,0,7.0,0,0.0,0.0,0.0,371970.78,72742.64,0.0,0.0,371970.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5034,2013-07-05T00:00:00.000Z,Fire,FM,NV,2013,2013-07-04T00:00:00.000Z,1,0,0,1,0,13.0,0,0.0,0.0,0.0,2493847.84,57954.89,0.0,0.0,2493847.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5035,2013-07-18T00:00:00.000Z,Fire,FM,MT,2013,2013-07-18T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,10455.91,10455.91,0.0,0.0,10455.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5036,2013-07-19T00:00:00.000Z,Fire,FM,OR,2013,2013-07-19T00:00:00.000Z,1,0,0,1,0,2.0,0,0.0,0.0,0.0,563414.74,6665.84,0.0,0.0,563414.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5037,2013-07-28T00:00:00.000Z,Fire,FM,OR,2013,2013-07-27T00:00:00.000Z,2,0,0,1,0,23.0,0,0.0,0.0,0.0,30712289.96,65129.22,0.0,0.0,30712289.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5038,2013-07-30T00:00:00.000Z,Fire,FM,WA,2013,2013-07-27T00:00:00.000Z,2,0,0,1,0,18.0,0,0.0,0.0,0.0,6824731.93,53280.54,0.0,0.0,6824731.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5039,2013-08-02T00:00:00.000Z,Fire,FM,OR,2013,2013-07-28T00:00:00.000Z,1,0,0,1,0,7.0,0,0.0,0.0,0.0,3790767.48,0.0,0.0,0.0,3790767.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5040,2013-08-06T00:00:00.000Z,Fire,FM,CA,2013,2013-08-05T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,1715018.69,51662.53,0.0,0.0,1715018.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5041,2013-08-08T00:00:00.000Z,Fire,FM,CA,2013,2013-08-07T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,5721365.01,201109.1,0.0,0.0,5721365.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5042,2013-08-10T00:00:00.000Z,Fire,FM,WA,2013,2013-08-10T00:00:00.000Z,1,0,0,1,0,4.0,0,0.0,0.0,0.0,908893.49,7922.24,0.0,0.0,908893.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5043,2013-08-13T00:00:00.000Z,Fire,FM,ID,2013,2013-08-12T00:00:00.000Z,1,0,0,1,0,17.0,0,0.0,0.0,0.0,174850.88,23842.91,0.0,0.0,174850.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5044,2013-08-13T00:00:00.000Z,Fire,FM,UT,2013,2013-08-13T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,1077214.49,36947.91,0.0,0.0,1077214.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5045,2013-08-15T00:00:00.000Z,Fire,FM,ID,2013,2013-08-15T00:00:00.000Z,2,0,0,1,0,15.0,0,0.0,0.0,0.0,875256.85,157759.78,0.0,0.0,875256.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5046,2013-08-18T00:00:00.000Z,Fire,FM,OR,2013,2013-08-17T00:00:00.000Z,2,0,0,1,0,9.0,0,0.0,0.0,0.0,7528839.33,3244.84,0.0,0.0,7528839.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5047,2013-08-19T00:00:00.000Z,Fire,FM,MT,2013,2013-08-18T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,2540783.4,15480.53,0.0,0.0,2540783.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5048,2013-08-21T00:00:00.000Z,Fire,FM,WA,2013,2013-08-20T00:00:00.000Z,1,0,0,1,0,8.0,0,0.0,0.0,0.0,2273317.23,18443.35,0.0,0.0,2273317.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5049,2013-08-23T00:00:00.000Z,Fire,FM,CA,2013,2013-08-20T00:00:00.000Z,2,0,0,1,0,19.0,0,0.0,0.0,0.0,457025.18,27733.85,0.0,0.0,457025.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5050,2013-09-10T00:00:00.000Z,Fire,FM,CA,2013,2013-09-09T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,4558436.47,95579.78,0.0,0.0,4558436.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5051,2014-01-16T00:00:00.000Z,Fire,FM,CA,2014,2014-01-16T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5052,2014-05-05T00:00:00.000Z,Fire,FM,OK,2014,2014-05-05T00:00:00.000Z,1,0,0,1,0,6.0,1,0.0,0.0,0.0,543827.73,30175.29,0.0,0.0,543827.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5053,2014-05-12T00:00:00.000Z,Fire,FM,TX,2014,2014-05-11T00:00:00.000Z,1,0,0,1,0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5054,2014-05-14T00:00:00.000Z,Fire,FM,CA,2014,2014-05-14T00:00:00.000Z,1,0,0,1,0,3.0,0,0.0,0.0,0.0,1385550.7,351331.12,0.0,0.0,1385550.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5055,2014-05-14T00:00:00.000Z,Fire,FM,CA,2014,2014-05-14T00:00:00.000Z,1,0,0,1,0,8.0,0,0.0,0.0,0.0,9288969.03,907470.7,0.0,0.0,9288969.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5056,2014-06-08T00:00:00.000Z,Fire,FM,OR,2014,2014-06-07T00:00:00.000Z,1,0,0,1,0,4.0,0,0.0,0.0,0.0,2758839.89,46901.43,0.0,0.0,2758839.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5057,2014-07-02T00:00:00.000Z,Fire,FM,CA,2014,2014-07-01T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,5180774.01,25201.56,0.0,0.0,5180774.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5058,2014-07-10T00:00:00.000Z,Fire,FM,WA,2014,2014-07-09T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,836129.26,5704.24,0.0,0.0,836129.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5059,2014-07-10T00:00:00.000Z,Fire,FM,WA,2014,2014-07-10T00:00:00.000Z,1,0,0,1,0,12.0,0,0.0,0.0,0.0,1329554.54,88250.84,0.0,0.0,1329554.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5060,2014-07-14T00:00:00.000Z,Fire,FM,OR,2014,2014-07-13T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,2498698.87,4801.23,0.0,0.0,2498698.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5061,2014-07-17T00:00:00.000Z,Fire,FM,WA,2014,2014-07-15T00:00:00.000Z,1,0,0,1,0,30.0,0,0.0,0.0,0.0,9760200.98,34444.84,0.0,0.0,9760200.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5062,2014-07-17T00:00:00.000Z,Fire,FM,WA,2014,2014-07-15T00:00:00.000Z,1,0,0,1,0,30.0,0,0.0,0.0,0.0,17351586.34,54506.81,0.0,0.0,17351586.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5063,2014-07-19T00:00:00.000Z,Fire,FM,WA,2014,2014-07-19T00:00:00.000Z,2,0,0,1,0,3.0,0,0.0,0.0,0.0,479513.79,11514.7,0.0,0.0,479513.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5064,2014-07-19T00:00:00.000Z,Fire,FM,WA,2014,2014-07-19T00:00:00.000Z,1,0,0,1,0,1.0,0,0.0,0.0,0.0,40562.99,1689.23,0.0,0.0,40562.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5065,2014-07-21T00:00:00.000Z,Fire,FM,UT,2014,2014-07-21T00:00:00.000Z,1,0,0,1,0,1.0,0,0.0,0.0,0.0,152495.99,0.0,0.0,0.0,152495.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5066,2014-08-01T00:00:00.000Z,Fire,FM,OR,2014,2014-07-31T00:00:00.000Z,2,0,0,1,0,13.0,0,0.0,0.0,0.0,9630026.88,8440.78,0.0,0.0,9630026.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5067,2014-08-02T00:00:00.000Z,Fire,FM,CA,2014,2014-08-01T00:00:00.000Z,1,0,0,1,0,15.0,0,0.0,0.0,0.0,8062198.55,212807.85,0.0,0.0,8062198.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5068,2014-08-02T00:00:00.000Z,Fire,FM,CA,2014,2014-08-01T00:00:00.000Z,1,0,0,1,0,8.0,0,0.0,0.0,0.0,1134200.15,22006.12,0.0,0.0,1134200.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5069,2014-08-03T00:00:00.000Z,Fire,FM,CA,2014,2014-08-02T00:00:00.000Z,2,0,0,1,0,7.0,0,0.0,0.0,0.0,2060560.04,18737.16,0.0,0.0,2060560.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5070,2014-08-03T00:00:00.000Z,Fire,FM,CA,2014,2014-08-01T00:00:00.000Z,1,0,0,1,0,8.0,0,0.0,0.0,0.0,9800754.63,17588.58,0.0,0.0,9800754.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5071,2014-08-03T00:00:00.000Z,Fire,FM,WA,2014,2014-08-02T00:00:00.000Z,1,0,0,1,0,24.0,0,0.0,0.0,0.0,9986747.15,4455.09,0.0,0.0,9986747.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5072,2014-08-06T00:00:00.000Z,Fire,FM,WA,2014,2014-08-05T00:00:00.000Z,1,0,0,1,0,9.0,0,0.0,0.0,0.0,605304.22,10219.39,0.0,0.0,605304.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5073,2014-08-06T00:00:00.000Z,Fire,FM,OR,2014,2014-08-05T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,863545.8,1586.94,0.0,0.0,863545.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5074,2014-08-19T00:00:00.000Z,Fire,FM,CA,2014,2014-08-18T00:00:00.000Z,1,0,0,1,0,4.0,0,0.0,0.0,0.0,3469119.78,56661.62,0.0,0.0,3469119.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5075,2014-08-19T00:00:00.000Z,Fire,FM,CA,2014,2014-08-18T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,2566096.58,21351.24,0.0,0.0,2566096.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5076,2014-08-25T00:00:00.000Z,Fire,FM,CA,2014,2014-08-24T00:00:00.000Z,1,0,0,1,0,4.0,0,0.0,0.0,0.0,1960049.13,5236.13,0.0,0.0,1960049.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5077,2014-09-05T00:00:00.000Z,Fire,FM,CA,2014,2014-09-05T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,3340243.4,23089.55,0.0,0.0,3340243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5078,2014-09-14T00:00:00.000Z,Fire,FM,CA,2014,2014-09-14T00:00:00.000Z,1,0,0,1,0,6.0,0,0.0,0.0,0.0,3440106.91,72265.71,0.0,0.0,3440106.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5079,2014-09-15T00:00:00.000Z,Fire,FM,CA,2014,2014-09-15T00:00:00.000Z,1,0,0,1,0,12.0,0,0.0,0.0,0.0,5294854.84,165881.8,0.0,0.0,5294854.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5080,2014-09-16T00:00:00.000Z,Fire,FM,OR,2014,2014-09-15T00:00:00.000Z,1,0,0,1,0,12.0,0,0.0,0.0,0.0,1334447.91,22126.56,0.0,0.0,1334447.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5081,2014-09-17T00:00:00.000Z,Fire,FM,CA,2014,2014-09-13T00:00:00.000Z,1,0,0,1,0,20.0,0,0.0,0.0,0.0,17367834.02,1019554.95,0.0,0.0,17367834.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5082,2014-10-08T00:00:00.000Z,Fire,FM,CA,2015,2014-10-08T00:00:00.000Z,1,0,0,1,0,5.0,0,0.0,0.0,0.0,4199626.72,166051.7,0.0,0.0,4199626.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5083,2014-11-06T00:00:00.000Z,Fire,FM,AZ,2015,2014-05-20T00:00:00.000Z,1,0,0,1,0,15.0,0,0.0,0.0,0.0,1125000.01,0.0,0.0,0.0,1125000.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5084,2015-06-15T00:00:00.000Z,Fire,FM,AK,2015,2015-06-15T00:00:00.000Z,1,0,0,1,1,6.0,1,0.0,0.0,0.0,6212010.79,42889.71,0.0,0.0,6212010.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5085,2015-06-16T00:00:00.000Z,Fire,FM,AK,2015,2015-06-15T00:00:00.000Z,1,0,0,1,1,6.0,1,0.0,0.0,0.0,521457.25,7021.23,0.0,0.0,521457.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5086,2015-06-17T00:00:00.000Z,Fire,FM,AZ,2015,2015-06-17T00:00:00.000Z,1,0,0,1,1,10.0,0,0.0,0.0,0.0,912000.51,20640.11,0.0,144710.56,1056711.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5087,2015-06-29T00:00:00.000Z,Fire,FM,WA,2015,2015-06-28T00:00:00.000Z,1,0,0,1,1,5.0,0,0.0,0.0,0.0,1765492.94,53041.98,0.0,351548.09,2117041.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5088,2015-07-06T00:00:00.000Z,Fire,FM,ID,2015,2015-07-05T00:00:00.000Z,2,0,0,1,1,6.0,0,0.0,0.0,0.0,2135746.75,41091.87,0.0,18415.07,2154161.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5089,2015-07-17T00:00:00.000Z,Fire,FM,CA,2015,2015-07-17T00:00:00.000Z,1,0,0,1,1,4.0,0,0.0,0.0,0.0,855804.91,95620.59,0.0,105977.93,961782.8400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5090,2015-07-21T00:00:00.000Z,Fire,FM,WA,2015,2015-07-20T00:00:00.000Z,1,0,0,1,1,8.0,0,0.0,0.0,0.0,5910094.63,24569.58,0.0,35216.25,5945310.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5091,2015-07-23T00:00:00.000Z,Fire,FM,CA,2015,2015-07-22T00:00:00.000Z,3,0,0,1,1,11.0,0,0.0,0.0,0.0,13868793.44,101172.22,0.0,312579.84,14181373.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5092,2015-07-31T00:00:00.000Z,Fire,FM,OR,2015,2015-07-30T00:00:00.000Z,1,0,0,1,1,30.0,0,0.0,0.0,0.0,14620253.01,55459.35,0.0,459594.0,15079847.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5093,2015-08-02T00:00:00.000Z,Fire,FM,CA,2015,2015-07-29T00:00:00.000Z,1,0,0,1,1,17.0,0,0.0,0.0,0.0,30805790.0,294372.82,0.0,393133.31,31198923.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5094,2015-08-05T00:00:00.000Z,Fire,FM,WA,2015,2015-08-04T00:00:00.000Z,1,0,0,1,1,6.0,0,0.0,0.0,0.0,930657.61,10860.03,0.0,33602.22,964259.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5095,2015-08-09T00:00:00.000Z,Fire,FM,AZ,2015,2015-08-08T00:00:00.000Z,1,0,0,1,1,4.0,0,0.0,0.0,0.0,484775.83,60497.74,0.0,290927.42,775703.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5096,2015-08-09T00:00:00.000Z,Fire,FM,OR,2015,2015-08-08T00:00:00.000Z,1,0,0,1,1,3.0,0,0.0,0.0,0.0,89797.56,1545.63,0.0,37539.8,127337.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5097,2015-08-13T00:00:00.000Z,Fire,FM,OR,2015,2015-08-11T00:00:00.000Z,1,0,0,1,1,14.0,0,0.0,0.0,0.0,3214693.54,26601.47,0.0,39142.24,3253835.7800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5098,2015-08-14T00:00:00.000Z,Fire,FM,WA,2015,2015-08-13T00:00:00.000Z,1,0,0,1,1,6.0,0,0.0,0.0,0.0,456164.48,0.0,0.0,43150.66,499315.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5099,2015-08-14T00:00:00.000Z,Fire,FM,ID,2015,2015-08-10T00:00:00.000Z,2,0,0,1,1,17.0,0,0.0,0.0,0.0,7905132.26,199462.21,0.0,347360.0,8252492.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5100,2015-08-14T00:00:00.000Z,Fire,FM,WA,2015,2015-08-14T00:00:00.000Z,3,0,0,1,1,19.0,0,0.0,0.0,0.0,5975698.54,61303.81,0.0,238444.48,6214143.0200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5101,2015-08-15T00:00:00.000Z,Fire,FM,WA,2015,2015-08-14T00:00:00.000Z,1,0,0,1,1,19.0,0,0.0,0.0,0.0,1527066.5,14733.96,0.0,38681.58,1565748.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5102,2015-08-15T00:00:00.000Z,Fire,FM,OR,2015,2015-08-14T00:00:00.000Z,1,0,0,1,1,23.0,0,0.0,0.0,0.0,5569206.78,26485.11,0.0,134573.0,5703779.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5103,2015-08-15T00:00:00.000Z,Fire,FM,WA,2015,2015-08-14T00:00:00.000Z,1,0,0,1,1,25.0,0,0.0,0.0,0.0,10083188.44,26090.33,0.0,37449.95,10120638.389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5104,2015-08-15T00:00:00.000Z,Fire,FM,WA,2015,2015-08-14T00:00:00.000Z,2,0,0,1,1,29.0,0,0.0,0.0,0.0,25623646.64,31363.86,0.0,21540.47,25645187.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
5105,2015-08-15T00:00:00.000Z,Fire,FM,ID,2015,2015-08-14T00:00:00.000Z,1,0,0,1,1,11.0,0,0.0,0.0,0.0,1345529.18,37914.57,0.0,31630.0,1377159.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
